WRJ2,WRJ1,FFJ4,FFJ3,FFJ2,FFJ1,FFtip,MFJ4,MFJ3,MFJ2,MFJ1,MFtip,RFJ4,RFJ3,RFJ2,RFJ1,RFtip,LFJ5,LFJ4,LFJ3,LFJ2,LFJ1,LFtip,THJ5,THJ4,THJ3,THJ2,THJ1,thtip
0.0,0.0,0.0,0.5170527956584104,1.2495978661546494,1.7476629403729487,0.0,0.0,0.6029565317348345,1.6915511682656552,2.431262025762202,0.0,0.0,0.3931371595754666,1.2932036647625895,1.8787734428243639,0.0,0.18877691918729858,0.0,0.31920456530203395,0.9968567737660256,1.5559860317888625,0.0,0.14136593498332353,0.16810599867731751,0.0,0.3853605374260421,0.6143243965209528,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,2.6370068191572478,2.6795008412589967,2.662184369334379,0.0,0.0,2.6981926456617757,2.7279815471708555,2.776892713009862,0.0,0.0,2.759391632474855,2.8344644929483267,2.9074954332456775,0.0,2.918237294694555,0.0,2.8758901675849313,2.9411644508812653,3.038321921388539,0.0,0.8790707545109397,2.0491466190177023,0.0,2.006497351767477,2.118902083944139,0.0
0.0,0.0,0.0,0.4063381773556856,0.39732105680250196,0.3872395483952416,0.0,0.0,0.4131694353026421,0.40618621188352105,0.40732179862442686,0.0,0.0,0.33989233924685586,0.3342138574066968,0.3467689668651026,0.0,0.3096093653882658,0.0,0.22936870361707437,0.231458992096413,0.259990446911361,0.0,0.3857781876739521,0.3938610398223189,0.0,0.22660231550350957,0.34207986336284774,0.0
0.0,0.0,0.0,0.33928718961904697,0.3000077793101224,0.2882760949046462,0.0,0.0,0.36341214552701756,0.31872936895793275,0.30517897429696167,0.0,0.0,0.2913194820929069,0.2795486642406304,0.29085611544606477,0.0,0.2577345581142021,0.0,0.3312373625232198,0.35741254202514394,0.3829181220871949,0.0,0.48843698111628353,0.4841235546133248,0.0,0.3791350805080772,0.34124880448654654,0.0
0.0,0.0,0.0,0.33778018432459483,0.3067639691713099,0.29935552992389175,0.0,0.0,0.33514763274024656,0.32295524923350594,0.3237114518769465,0.0,0.0,0.30951838059922443,0.3241072553579403,0.3462958935021722,0.0,0.2951602884694177,0.0,0.3347687107010059,0.3574103224030051,0.3817115610587646,0.0,0.49171030843148594,0.4887643679599796,0.0,0.36549030163517515,0.36448693330063964,0.0
0.0,0.0,0.0,0.3267358389398638,0.30732000687306854,0.30218322346871096,0.0,0.0,0.3318570671158493,0.32831773096421574,0.3321403311443131,0.0,0.0,0.3092572439087707,0.3272736441813665,0.3511789350069145,0.0,0.29275514584817613,0.0,0.3113326291253055,0.3375838458066214,0.3647771538228537,0.0,0.4634573853383506,0.46696068937884344,0.0,0.3405675202792863,0.3676265088973919,0.0
0.0,0.0,0.0,0.34389011417001947,0.324015573468085,0.31579714222142397,0.0,0.0,0.3406386374236686,0.33533174527601944,0.3379362733795153,0.0,0.0,0.30966651605945256,0.32302462541173393,0.3451698530908041,0.0,0.28434606654140265,0.0,0.28704608259729986,0.3116304489924149,0.34011207039798824,0.0,0.4438433333043618,0.452160660119096,0.0,0.31157299137259997,0.35141880627728456,0.0
0.0,0.0,0.0,0.3596552070152798,0.34013207545465163,0.32988424698722935,0.0,0.0,0.3490120511523412,0.3427264794305465,0.3443809226639156,0.0,0.0,0.3123038260793377,0.3209949275312732,0.3398899218601336,0.0,0.282869158596583,0.0,0.27469698079287924,0.29453977659246,0.3207961031600474,0.0,0.43729738735295415,0.45159644772545005,0.0,0.30245491411054093,0.34505879681290424,0.0
0.0,0.0,0.0,0.3701718917274502,0.351340786835079,0.34039780989940993,0.0,0.0,0.355184589845021,0.3470770446773227,0.3476607305507307,0.0,0.0,0.312712976464172,0.31846499832030845,0.3356523470262078,0.0,0.2776263945561368,0.0,0.26540701496575875,0.2828446455765109,0.3083386111773237,0.0,0.42424685906836834,0.4373077318280924,0.0,0.27703339576715924,0.3246296611132234,0.0
0.0,0.0,0.0,0.37486885742389164,0.358443424666576,0.3488876787918071,0.0,0.0,0.36147185725913883,0.3568495115106176,0.35895961888078637,0.0,0.0,0.317870195973442,0.32547207126447447,0.3429534906826745,0.0,0.28319868041766066,0.0,0.26576248315927287,0.28325730549251527,0.30915760663336134,0.0,0.4262835065139229,0.43958939836735444,0.0,0.27443391294736086,0.32198597599756595,0.0
0.0,0.0,0.0,0.3851200592816035,0.3686479666117591,0.35912667954421507,0.0,0.0,0.3691443816225449,0.3631750874753785,0.36460419543135425,0.0,0.0,0.3215645941007801,0.3271800189980389,0.3431638732848916,0.0,0.287451385820539,0.0,0.2660070176132258,0.2803383893349198,0.3041520575725878,0.0,0.42570492895188944,0.43700429859315815,0.0,0.2685739363021461,0.3100979488316513,0.0
0.0,0.0,0.0,0.38371268951608906,0.3673018078284553,0.3583830941975649,0.0,0.0,0.36624288856728116,0.3596938154324972,0.36109813429229887,0.0,0.0,0.31730837261664446,0.3220131375420511,0.3373342999907921,0.0,0.28533425846310795,0.0,0.26133009196459106,0.27465609689183385,0.29734578715262894,0.0,0.42673303040926513,0.4369866570292833,0.0,0.2683277982529273,0.3050335663333185,0.0
0.0,0.0,0.0,0.3802577306061803,0.36655191781916036,0.3605415116282983,0.0,0.0,0.3689785268391765,0.3651999361248136,0.36814082645777835,0.0,0.0,0.32234989669099995,0.3300802172058585,0.34633608594237136,0.0,0.29253355127809116,0.0,0.2677029811485979,0.2860111534985267,0.3102678602467499,0.0,0.44219520610139773,0.45230919335813036,0.0,0.28168387512374826,0.3008859022522738,0.0
0.0,0.0,0.0,0.38779360230875515,0.3753535269824249,0.3703772174206749,0.0,0.0,0.37840457251908116,0.37508832702631223,0.37779554487010514,0.0,0.0,0.33017694575602885,0.33641263615662303,0.35187169086560965,0.0,0.30088118539040604,0.0,0.2731304113474594,0.28785025272175957,0.31162711552068595,0.0,0.4443941438135253,0.45176365725262535,0.0,0.27778646516355193,0.2958332839479386,0.0
0.0,0.0,0.0,0.3938358105193027,0.38209203836267175,0.37786947398335907,0.0,0.0,0.38293861951025093,0.37908221281822396,0.38170308342821113,0.0,0.0,0.33205681392709896,0.33456351166775555,0.34828586807278566,0.0,0.3043705157750745,0.0,0.2697825451169485,0.2790521446497662,0.3011751644769244,0.0,0.44636287828140864,0.45128073688455367,0.0,0.27497223931733605,0.28441385635323246,0.0
0.0,0.0,0.0,0.4010737271781463,0.3901158801606283,0.3865863827001009,0.0,0.0,0.3901554499034415,0.3851670457884313,0.38719700718039873,0.0,0.0,0.33629848445730515,0.335599701372217,0.34758053019442603,0.0,0.30838476826778505,0.0,0.27001086318114104,0.2737384217697417,0.2930664602909113,0.0,0.44604643333961236,0.4484466024863243,0.0,0.2668740233176138,0.2742624009749563,0.0
0.0,0.0,0.0,0.4121322943456992,0.40208836876416626,0.39899949708063925,0.0,0.0,0.4016762607976,0.3959153835236585,0.39707760826372596,0.0,0.0,0.34671022871070895,0.34351926917548326,0.35319936133716884,0.0,0.31879653968397925,0.0,0.27978484471607407,0.2782776647354615,0.2941921133290931,0.0,0.4528455551625719,0.45300849710358176,0.0,0.2646858739520822,0.266674500418182,0.0
0.0,0.0,0.0,0.42119346628378157,0.411559095597786,0.40848882406884995,0.0,0.0,0.41144146021121014,0.4042389929472728,0.40454901606384297,0.0,0.0,0.35596471465215984,0.35013176689249725,0.3582213394624717,0.0,0.32654307018586826,0.0,0.2893926923771245,0.2846577622969109,0.29906486296158136,0.0,0.45255512969799444,0.45003561243903206,0.0,0.25247488692428016,0.25917893545992576,0.0
0.0,0.0,0.0,0.4306743016152516,0.42120694849576645,0.4180230374224061,0.0,0.0,0.42096191450246107,0.41465435788841143,0.41494473209998173,0.0,0.0,0.36539255495754075,0.3601241065073885,0.367952123684555,0.0,0.3355260588183576,0.0,0.29859662915179824,0.2933433740593248,0.3069142995815604,0.0,0.4583990062797681,0.4551137370488691,0.0,0.250390370170823,0.2526729241694305,0.0
0.0,0.0,0.0,0.4397559092025189,0.42947837996488486,0.42575685886789655,0.0,0.0,0.42889410518012283,0.42072713507060006,0.42019756629677024,0.0,0.0,0.3712166799098845,0.36347410178062706,0.369753726733147,0.0,0.33975603749619887,0.0,0.30242847482338414,0.293873182355826,0.30517303811681995,0.0,0.4593161671257132,0.4558753524490781,0.0,0.24654822609980415,0.24531716786613497,0.0
0.0,0.0,0.0,0.4462956141762496,0.4345403143795651,0.42994061140521767,0.0,0.0,0.4325149686075619,0.421858268097624,0.420270890954594,0.0,0.0,0.3727001824361702,0.36247397063585624,0.36730701827672174,0.0,0.3395168583932691,0.0,0.3020815266640098,0.2914064888200561,0.3015236554972327,0.0,0.45441775060666056,0.45094099991573583,0.0,0.2396855252859032,0.24164653998081626,0.0
0.0,0.0,0.0,0.45423772143085034,0.44130002031118165,0.43591349906831234,0.0,0.0,0.43737295017255956,0.4247497358413741,0.42225200799484003,0.0,0.0,0.3756940801537242,0.3633595466647116,0.36682508185923607,0.0,0.34096794130405095,0.0,0.3035679747739929,0.2910659245884847,0.30006933110951794,0.0,0.45085469694340524,0.4471010595503337,0.0,0.23322259370821513,0.2379620822666049,0.0
0.0,0.0,0.0,0.48517342111823925,0.4710968302270659,0.4624368692582555,0.0,0.0,0.4548429960264219,0.43689197333794677,0.4307005828371952,0.0,0.0,0.38839931446904,0.36894278918048506,0.3682436694482163,0.0,0.34681260213076226,0.0,0.3117399976049981,0.2941427701653986,0.30042660206348054,0.0,0.4504540325618259,0.4476847878913149,0.0,0.22930892365078434,0.2300185380753876,0.0
0.0,0.0,0.0,0.5158182224293797,0.5071610785317164,0.49639505141561646,0.0,0.0,0.4683204253046461,0.44997348143253113,0.44146374448765086,0.0,0.0,0.39759921266858417,0.3749401930274043,0.371525390233174,0.0,0.35116130953112945,0.0,0.31858011042163686,0.297407793910941,0.301613286022882,0.0,0.44828878889179224,0.4458626386792236,0.0,0.2271172069198584,0.22987794167339545,0.0
0.0,0.0,0.0,0.5577346575576541,0.572676914095862,0.5653676758671553,0.0,0.0,0.4855165945587602,0.4736834284979305,0.4647121785919984,0.0,0.0,0.410255216857463,0.38745458899649593,0.381281902235203,0.0,0.36081944992720005,0.0,0.3315033062110469,0.3086390554462519,0.31104961784163976,0.0,0.45240376273123706,0.44910686923796406,0.0,0.22651117154190412,0.2217136214247989,0.0
0.0,0.0,0.0,0.558026678732163,0.5827756299777976,0.5803010459101262,0.0,0.0,0.49227058720926486,0.48515095402342734,0.477717269236011,0.0,0.0,0.4171877480849431,0.39511685011993786,0.38748696839048125,0.0,0.36629776604614894,0.0,0.34100409598464826,0.31734913223447514,0.3184197071020078,0.0,0.456449335169583,0.45160358321116756,0.0,0.2257380997597107,0.2160078367231663,0.0
0.0,0.0,0.0,0.5569964990739291,0.5888276513351015,0.5925077135121072,0.0,0.0,0.5042327911868268,0.5019676936330898,0.4968667299657275,0.0,0.0,0.429393772753491,0.4061045733246599,0.3955753023051393,0.0,0.37182643171756885,0.0,0.3522861144792071,0.32452540997780405,0.3215545823796486,0.0,0.4596257166258194,0.4538974935715755,0.0,0.23136419913768844,0.22089578562488832,0.0
0.0,0.0,0.0,0.5720856623553456,0.6067210839754256,0.6145098186604052,0.0,0.0,0.5303523218350303,0.5326198418134678,0.5294288188227623,0.0,0.0,0.4558281372118934,0.4315549846911667,0.41802420981753324,0.0,0.38747452308402097,0.0,0.3755588945768177,0.34275955551960396,0.3341578066774441,0.0,0.47337213248401516,0.468509168704927,0.0,0.2524640563353418,0.23461593528378333,0.0
0.0,0.0,0.0,0.5694987612631757,0.6041056242626727,0.6145717381666822,0.0,0.0,0.5340306839446235,0.5392330806276563,0.5376741262569273,0.0,0.0,0.4628064227083315,0.4400853203088986,0.4260383452080431,0.0,0.39132665482692536,0.0,0.38542941736702935,0.35173831657666643,0.34045245649971495,0.0,0.4765476985659548,0.4704297477682858,0.0,0.25804459389974427,0.23861943354762244,0.0
0.0,0.0,0.0,0.5686818919846695,0.6046827035553433,0.6180161005585588,0.0,0.0,0.5364163350316508,0.5437575168371317,0.5445833526067159,0.0,0.0,0.46815994704922825,0.4465655904513522,0.4325869157064137,0.0,0.392435468101643,0.0,0.3929472767431323,0.3585953516044091,0.34460401951559966,0.0,0.47560225987455684,0.4689957788817845,0.0,0.2601634684411197,0.24139532625181986,0.0
0.0,0.0,0.0,0.5664269655288839,0.6005275136620049,0.6148035968286826,0.0,0.0,0.5365041785309664,0.544954266212731,0.5472641071562857,0.0,0.0,0.47075051474027513,0.4509681924252946,0.4375924180662259,0.0,0.392612986727964,0.0,0.3989313807054587,0.36541975293264656,0.34998648887101635,0.0,0.4744372968500494,0.46749482928930963,0.0,0.26093079955960014,0.2416553760468995,0.0
0.0,0.0,0.0,0.5655663243513832,0.5985862629408277,0.6130539900837645,0.0,0.0,0.5355289131756874,0.5455099929901925,0.5489428629510886,0.0,0.0,0.4706982311450329,0.4523760438202752,0.439686980370061,0.0,0.3923558950425516,0.0,0.40151587973730646,0.36920506365997025,0.3534339459642282,0.0,0.4733183616207255,0.46637086570106173,0.0,0.2611758433277941,0.2399972992841837,0.0
0.0,0.0,0.0,0.5681093096438494,0.6035405641862419,0.6195692108634372,0.0,0.0,0.537480763353677,0.5500188260184486,0.5549002019327166,0.0,0.0,0.47233625719562217,0.45553443893691625,0.44352988269571514,0.0,0.39316093455966494,0.0,0.40417576684393863,0.37345661442204103,0.3575990432802094,0.0,0.47357612943864846,0.4667978214890888,0.0,0.2632790705566891,0.23904682664226948,0.0
0.0,0.0,0.0,0.5638791887788319,0.6018542112767893,0.6190267666162165,0.0,0.0,0.5321228160605804,0.5476909946465714,0.5541617580067999,0.0,0.0,0.4676476309964296,0.45236313409171297,0.4413770374111056,0.0,0.3897533343260797,0.0,0.4009633162617985,0.37208786939482424,0.3569836287531421,0.0,0.4701343311892261,0.46215423601185174,0.0,0.25820622368593393,0.2329379550966069,0.0
0.0,0.0,0.0,0.5630726231015037,0.6041114142873291,0.6226381756076463,0.0,0.0,0.5309709788956127,0.5489810340137756,0.5571070890282792,0.0,0.0,0.4670289892638625,0.4528623389925181,0.4428124223356036,0.0,0.38955499800262167,0.0,0.40133797378212155,0.37352251753579424,0.35887532152184143,0.0,0.4698987168430714,0.4615351775016871,0.0,0.25759159428446365,0.23071855359385288,0.0
0.0,0.0,0.0,0.5632208230208005,0.6043535520883517,0.6233874367585971,0.0,0.0,0.530230757599422,0.5496821988392908,0.5593895944371635,0.0,0.0,0.4676328745110366,0.45433407719953167,0.44541340463547996,0.0,0.3906057447940671,0.0,0.40335885833758,0.37669862615560984,0.3623667950751699,0.0,0.4713602392573133,0.4630261039395547,0.0,0.2583224980345249,0.22671830534202297,0.0
0.0,0.0,0.0,0.5615913593986369,0.6068310346314021,0.6284104355313413,0.0,0.0,0.5301331108985434,0.5539279563334324,0.5660786118855787,0.0,0.0,0.467272530900458,0.4561534871344375,0.44792648571044874,0.0,0.38779028697540513,0.0,0.40189753020547947,0.37679635550559315,0.36214055477485685,0.0,0.4678224084825818,0.46006660830008517,0.0,0.2557302847305865,0.22355321603419326,0.0
0.0,0.0,0.0,0.5625338261037692,0.6095808016971729,0.6331400852358757,0.0,0.0,0.5296942434323572,0.5560656595683657,0.5703841703450822,0.0,0.0,0.4680092243004501,0.4574666659648459,0.45025852747391937,0.0,0.38880438674970436,0.0,0.40441487413158766,0.38072047474217957,0.36603673215570065,0.0,0.4707780131126276,0.46358782820907074,0.0,0.2600276032548688,0.22433011951170656,0.0
